ID	System	Annotator	Source	Reference	Hypothesis	Difficulty	AccuracyBinary	AdditionBinary	DuplicationBinary	FluencyBinary	GrammarBinary	MistranslationBinary	NonExistingWordFormBinary	OmissionBinary	OverlyLitteralBinary	TypographyBinary	UnintelligibleBinary	WordOrderBinary
189	PA_online	A1	And for example, the most sophisticated version that we 're aware of is human language.	Mal als Beispiel, die raffinierteste uns bekannte Version dieser Kommunikationsart ist die menschliche Sprache.	Und zum Beispiel, die ausgeklügelteste Version, die wir uns bewusst sind, ist menschliche Sprache.	1.42	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000001000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
189	PA_online	A2	And for example, the most sophisticated version that we 're aware of is human language.	Mal als Beispiel, die raffinierteste uns bekannte Version dieser Kommunikationsart ist die menschliche Sprache.	Und zum Beispiel, die ausgeklügelteste Version, die wir uns bewusst sind, ist menschliche Sprache.	1.42	000000000000000000	000000000000000000	000000000000000000	000000000001000000	000000001000000100	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
189	TF_offline	A1	And for example, the most sophisticated version that we 're aware of is human language.	Mal als Beispiel, die raffinierteste uns bekannte Version dieser Kommunikationsart ist die menschliche Sprache.	Und zum Beispiel ist die ausgeklügelte Version, die wir kennen, die menschliche Sprache.	1.42	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000010000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
189	TF_offline	A2	And for example, the most sophisticated version that we 're aware of is human language.	Mal als Beispiel, die raffinierteste uns bekannte Version dieser Kommunikationsart ist die menschliche Sprache.	Und zum Beispiel ist die ausgeklügelte Version, die wir kennen, die menschliche Sprache.	1.42	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000010000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
189	TF_online	A1	And for example, the most sophisticated version that we 're aware of is human language.	Mal als Beispiel, die raffinierteste uns bekannte Version dieser Kommunikationsart ist die menschliche Sprache.	Zum Beispiel, die anspruchsvollsten Version, die wir uns bewusst sind, ist die menschliche Sprache.	1.42	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000010010000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
189	TF_online	A2	And for example, the most sophisticated version that we 're aware of is human language.	Mal als Beispiel, die raffinierteste uns bekannte Version dieser Kommunikationsart ist die menschliche Sprache.	Zum Beispiel, die anspruchsvollsten Version, die wir uns bewusst sind, ist die menschliche Sprache.	1.42	000000000000000000	000000000000000000	000000000000000000	000000000010000000	000010010000000000	000010000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000	000000000000000000
190	PA_offline	A1	And I think there 's almost a paradox with those.	Und ich denke, es gibt fast einen Widerspruch damit.	Und ich denke, es gibt fast ein Paradox mit diesen.	0.55	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000100	000000000000	000000000000	000000000000
190	PA_offline	A2	And I think there 's almost a paradox with those.	Und ich denke, es gibt fast einen Widerspruch damit.	Und ich denke, es gibt fast ein Paradox mit diesen.	0.55	000000000000	000000000000	000000000000	000000001000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
190	PA_online	A1	And I think there 's almost a paradox with those.	Und ich denke, es gibt fast einen Widerspruch damit.	Und ich denke, es gibt fast ein Paradox mit diesen.	0.55	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000100	000000000000	000000000000	000000000000
190	PA_online	A2	And I think there 's almost a paradox with those.	Und ich denke, es gibt fast einen Widerspruch damit.	Und ich denke, es gibt fast ein Paradox mit diesen.	0.55	000000000000	000000000000	000000000000	000000001000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
190	TF_offline	A1	And I think there 's almost a paradox with those.	Und ich denke, es gibt fast einen Widerspruch damit.	Und ich glaube, es gibt fast ein Paradox mit diesen.	0.55	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000100	000000000000	000000000000	000000000000
190	TF_offline	A2	And I think there 's almost a paradox with those.	Und ich denke, es gibt fast einen Widerspruch damit.	Und ich glaube, es gibt fast ein Paradox mit diesen.	0.55	000000000000	000000000000	000000000000	000000001000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000	000000000000
190	TF_online	A1	And I think there 's almost a paradox with those.	Und ich denke, es gibt fast einen Widerspruch damit.	Und ich glaube, es gibt fast ein Paradox damit.	0.55	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000
190	TF_online	A2	And I think there 's almost a paradox with those.	Und ich denke, es gibt fast einen Widerspruch damit.	Und ich glaube, es gibt fast ein Paradox damit.	0.55	00000000000	00000000000	00000000000	00000000100	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000	00000000000
191	PA_offline	A1	O.K. But if you don 't do that, you know what, the hell with it.	Okay. Aber, wenn Du das nicht tust - weißt Du was, dann zum Teufel damit.	OK, wenn Sie das nicht tun, wissen Sie was, das Hölle damit.	0.89	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000001000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
191	PA_offline	A2	O.K. But if you don 't do that, you know what, the hell with it.	Okay. Aber, wenn Du das nicht tust - weißt Du was, dann zum Teufel damit.	OK, wenn Sie das nicht tun, wissen Sie was, das Hölle damit.	0.89	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000001000	0000000000000000	0000000000000000	0010000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
191	PA_online	A1	O.K. But if you don 't do that, you know what, the hell with it.	Okay. Aber, wenn Du das nicht tust - weißt Du was, dann zum Teufel damit.	OK, aber wenn Sie nicht das tun, wissen Sie was, die Hölle damit.	0.89	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000001000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000100000000000
191	PA_online	A2	O.K. But if you don 't do that, you know what, the hell with it.	Okay. Aber, wenn Du das nicht tust - weißt Du was, dann zum Teufel damit.	OK, aber wenn Sie nicht das tun, wissen Sie was, die Hölle damit.	0.89	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000001000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000010000000000
191	TF_offline	A1	O.K. But if you don 't do that, you know what, the hell with it.	Okay. Aber, wenn Du das nicht tust - weißt Du was, dann zum Teufel damit.	OK, wenn Sie das nicht tun, wissen Sie was, zur Hölle damit.	0.89	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
191	TF_offline	A2	O.K. But if you don 't do that, you know what, the hell with it.	Okay. Aber, wenn Du das nicht tust - weißt Du was, dann zum Teufel damit.	OK, wenn Sie das nicht tun, wissen Sie was, zur Hölle damit.	0.89	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000	0010000000000000	0000000000000000	0000000000000000	0000000000000000	0000000000000000
191	TF_online	A1	O.K. But if you don 't do that, you know what, the hell with it.	Okay. Aber, wenn Du das nicht tust - weißt Du was, dann zum Teufel damit.	OK, wenn Sie nicht aber das tun, wissen Sie was, zur Hölle damit.	0.89	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00001000000000000
191	TF_online	A2	O.K. But if you don 't do that, you know what, the hell with it.	Okay. Aber, wenn Du das nicht tust - weißt Du was, dann zum Teufel damit.	OK, wenn Sie nicht aber das tun, wissen Sie was, zur Hölle damit.	0.89	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000000000000000	00000110000000000
192	PA_offline	A1	And one of the things that 's emerged in my short time here is that TED has an identity.	In der kurzen Zeit hier wurde mir eines klar: TED hat eine Identität.	Und eine Sache, die sich hier in meiner kurzen Zeit entwickelt hat, ist, dass TED eine Identität hat.	4	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000001000000000000000
192	PA_offline	A2	And one of the things that 's emerged in my short time here is that TED has an identity.	In der kurzen Zeit hier wurde mir eines klar: TED hat eine Identität.	Und eine Sache, die sich hier in meiner kurzen Zeit entwickelt hat, ist, dass TED eine Identität hat.	4	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000	0000000000000000000000
192	PA_online	A1	And one of the things that 's emerged in my short time here is that TED has an identity.	In der kurzen Zeit hier wurde mir eines klar: TED hat eine Identität.	Und einer der Dinge, die sich in meiner kurzen Zeit hier entwickelt haben, ist, dass TED eine Identität hat.	4	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	01000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000
192	PA_online	A2	And one of the things that 's emerged in my short time here is that TED has an identity.	In der kurzen Zeit hier wurde mir eines klar: TED hat eine Identität.	Und einer der Dinge, die sich in meiner kurzen Zeit hier entwickelt haben, ist, dass TED eine Identität hat.	4	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	01000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000	00000000000000000000000
192	TF_offline	A1	And one of the things that 's emerged in my short time here is that TED has an identity.	In der kurzen Zeit hier wurde mir eines klar: TED hat eine Identität.	Und eine Sache, die mir in meiner kurzen Zeit entstand, ist, dass TED eine Identität hat.	4	00000000000000000000	00000000000000000000	00000000000000000000	00000000000000000000	00000000000000000000	00000000001000000000	00000000000000000000	00000000001000000000	00000000000000000000	00000000000000000000	00000000000000000000	00000000000000000000
